NOMEDEP;DE;MUN;DISTR;CODESC;NOMESC;TIPOESC;TIPOESC_DESC;SITUACAO;SALAS_AULA;SALAS_ED_INF;SALAS_ED_ESP;SALAS_ED_ART;SALA_RECURSO;TOT_SALAS_AULA;AUDITORIO;ANFITEATRO;TEATRO;CANTINA;COPA;COZINHA;REFEITORIO;DEPOSITO_ALIMENTOS;DESPENSA;TOT_DESPENSA;SALA_LEITURA;BIBLIOTECA;TOT_SALA_LEITURA;QUADRA_COBERTA;QUADRA_DESCOBERTA;GINASIO;TOT_QUADRA;QUADRA_AREIA;QUADRA_GRAMA;CAMPO_FUTEBOL;GABINETE_DENTARIO;CONSULTORIO_MEDICO;ENFERMARIA;AMBULATORIO;ALMOXARIFADO;ARQUIVO;REPROGRAFIA;SALA_GREMIO;DIRETORIA;VICEDIRETORIA;SALA_PROF;SECRETARIA;SALA_ORIENT_ED;SALA_COORD_PEDAG;PATIO_COBERTO;PATIO_DESCOBERTO;ZELADORIA;VESTIARIO_FEM;VESTIARIO_MASC;TOT_VESTIARIO;VIDEOTECA;SALA_TV;LAB_INFO;LAB_CIENCIAS;LAB_FISICA;LAB_QUIMICA;LAB_BIOLOGIA;LAB_CIENCIA_FISICA_BIOLOGICA;TOT_LAB_CIENCIA;LAB_LINGUAS;LAB_MULTIUSO;OFICINA;PLAYGROUND;DORMITORIO;BERCARIO;SANITARIO_ADEQ_PRE;SANITARIO_ADEQ_PRE_FEM;SANITARIO_ADEQ_PRE_MASC;SANITARIO_ADEQ_DEF;SANITARIO_ADEQ_DEF_FEM;SANITARIO_ADEQ_DEF_MASC;SANITARIO_AL_MASC;SANITARIO_AL_FEM;TOT_SANITARIO_AL;SANITARIO_FUNC_FEM;SANITARIO_FUNC_MASC;TOT_SANITARIO_FUNC;DEPEND_ADEQ_DEF;SALA_ED_FISICA;PISCINA;PORTARIA;SALA_PROG_ESC_FAMILIA;BRINQUEDOTECA;FRALDARIO;LACTARIO;LAVANDERIA;SOLARIO;SALA_ESPERA;SALA_INSPETOR;SALA_REUNIAO;TESOURARIA;SALA_REFORCO;SALA_DIRETOR_TECNICO;GARAGEM_ONIBUS;SALA_FISIOTERAPIA;SALA_PSICOLOGIA;SALA_FONOAUDIOLOGIA;SALA_EVENTOS;SALA_ASSIST_SOCIAL;SALA_TERAPIA_EDUC;ABATEDOURO;ALOJAMENTO_FEM;ALOJAMENTO_MASC;TOT_ALOJAMENTO;AREA_SERVICO;BAZAR;CASA_MAQUINA;CASA_FUNC;CHURRASQUEIRA;DEPOSITOS_CEREAIS;ELEVADOR;ESTACIONAMENTO;ESTUFA;GALPAO_AVES_CORTE;GALPAO_AVES_POSTURA;GALPAO_BOVINOS_LEITE;GALPAO_CUNICULTURA;GALPAO_MAQ_AGRICOLA;GALPAO_OVINOS_CAPRINOS;GALPAO_SUINO;GRAFICA;HORTA;LAB_DIDATICA;LAB_JUNIOR;LAB_ENFERMAGEM;LAB_ESTETICA;LAB_PSICOPEDAGOGIA;LAB_TURISMO;LAVATORIO;MANGUEIRA;MINHOCARIO;PACKING_HOUSE;POMAR;PSICULTURA;RECEPCAO;SALA_ATENDIMENTO;SALA_ATEND_PSICOLOGICO;SALA_AUX_COORDENACAO;SALA_DADOS;SALA_DEP_PESSOAL;SALA_ED_RELIGIOSA;SALA_ENERGIA_ELETRICA;SALA_ENTRETENIMENTO;SALA_ESTAGIO;SALA_GINASTICA;SALA_INSUMO_AGRICOLA;SALA_INSUMO_VETERINARIO;SALA_MARKETING;SALA_MATRICULA;SALA_MUSICA;SALA_POS_GRADUACAO;SALA_ORDENHA;SALA_PROC_PROD_AGROPECUARIOS;SALA_SEGURANCA;SALA_TELEFONIA;SALA_FINANCEIRO;SALA_PASTORAL;SALA_RESERV_AGUA;SERVIDOR;SILO;VARANDA;VIVEIRO;SALA_REORG_NEURO;SALA_TERAPIA_OCUP;SALA_SERIGRAFIA;SALA_MARCENARIA;QUIOSQUE
ESTADUAL - SE;ADAMANTINA;LUCELIA;LUCELIA;453870;PENITENCIARIA DE LUCELIA;15;CLASSE PENITENCIÁRIA;Ativa;9;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ADAMANTINA;LUCELIA;LUCELIA;578915;PROFESSOR CARLOS UMBERTO CARRARA;8;EE;Ativa;8;0;0;0;0;8;0;0;0;1;1;1;1;0;1;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;1;1;1;0;1;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ADAMANTINA;MARIAPOLIS;MARIAPOLIS;30892;ELMOZA ANTONIO JOAO PROFA;8;EE;Ativa;7;0;0;0;0;7;0;0;0;0;0;1;0;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;0;1;1;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;1;1;2;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ADAMANTINA;MONTE CASTELO;MONTE CASTELO;31471;JOAO BERNARDI;8;EE;Ativa;8;0;0;0;0;8;0;0;0;0;1;1;0;1;1;2;2;0;2;1;0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;0;1;2;0;1;2;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;1;1;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ADAMANTINA;NOVA GUATAPORANGA;NOVA GUATAPORANGA;31422;JACINTO PERNAS GOMATO;8;EE;Ativa;7;0;0;0;0;7;0;0;0;0;0;1;0;0;1;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ADAMANTINA;OSVALDO CRUZ;OSVALDO CRUZ;31574;BENJAMIN CONSTANT;8;EE;Ativa;15;0;0;1;0;15;1;0;0;0;1;1;0;1;0;1;1;0;1;1;1;0;2;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;1;1;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;2;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ADAMANTINA;OSVALDO CRUZ;OSVALDO CRUZ;985430;CEL JTO A EE OSVALDO MARTINS;6;CEL;Ativa;5;0;0;0;0;5;1;0;0;0;0;1;1;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ADAMANTINA;OSVALDO CRUZ;OSVALDO CRUZ;573139;CENTRO REABILITACAO PENITENCIARIA OSVALDO CRUZ CLS PROV;15;CLASSE PENITENCIÁRIA;Ativa;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ADAMANTINA;OSVALDO CRUZ;OSVALDO CRUZ;31636;DOM BOSCO;8;EE;Ativa;13;0;0;0;1;14;0;0;0;0;0;1;0;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;2;2;0;0;1;0;1;1;0;1;2;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;2;1;3;1;1;2;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ADAMANTINA;OSVALDO CRUZ;OSVALDO CRUZ;922584;MARIA APARECIDA LOPES PROFA;8;EE;Ativa;12;0;0;0;0;12;0;0;0;1;0;1;1;0;1;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;1;1;3;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;2;1;3;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ADAMANTINA;OSVALDO CRUZ;OSVALDO CRUZ;31616;OSVALDO MARTINS;8;EE;Ativa;13;0;0;0;1;14;1;0;0;1;1;1;1;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;1;4;1;1;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;3;2;1;3;0;1;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ADAMANTINA;OSVALDO CRUZ;OSVALDO CRUZ;454400;PENITENCIARIA COMPACTA DE OSVALDO CRUZ;15;CLASSE PENITENCIÁRIA;Ativa;7;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ADAMANTINA;OURO VERDE;OURO VERDE;31446;FERDINANDO IENNY;8;EE;Ativa;15;0;0;0;0;15;0;0;0;0;1;2;0;1;0;1;2;0;2;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;2;0;1;1;0;1;1;0;1;0;0;0;0;0;2;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;2;2;4;2;2;4;0;1;0;0;1;0;0;0;0;0;0;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ADAMANTINA;PACAEMBU;PACAEMBU;7000;CENTRO DE DETENCAO PROVISORIA I DE PACAEMBU;15;CLASSE PENITENCIÁRIA;Ativa;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ADAMANTINA;PACAEMBU;PACAEMBU;7001;CENTRO DE DETENCAO PROVISORIA II DE PACAEMBU;15;CLASSE PENITENCIÁRIA;Ativa;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ADAMANTINA;PACAEMBU;PACAEMBU;462706;CENTRO DE PROGRESSAO PENITENCIARIA DE PACAEMBU;15;CLASSE PENITENCIÁRIA;Ativa;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ADAMANTINA;PACAEMBU;PACAEMBU;31069;JOEL AGUIAR PROF;8;EE;Ativa;14;0;0;0;1;15;0;0;0;1;2;1;1;1;1;2;2;0;2;1;0;0;1;0;0;0;1;0;0;0;0;2;0;0;1;0;1;2;0;2;0;0;0;0;0;0;0;2;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;2;1;1;2;1;3;1;2;3;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ADAMANTINA;PACAEMBU;PACAEMBU;457929;PENITENCIARIA OZIAS LUCIO DOS SANTOS;15;CLASSE PENITENCIÁRIA;Ativa;8;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ADAMANTINA;PANORAMA;PANORAMA;31458;JOAO BRASIO;8;EE;Ativa;11;0;0;0;0;11;0;0;0;1;0;1;1;0;2;2;1;0;1;1;1;0;2;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;2;2;4;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ADAMANTINA;PANORAMA;PANORAMA;31159;LUCIO ANTUNES DOM;8;EE;Ativa;11;0;0;0;0;11;0;1;0;0;0;1;0;0;0;0;1;0;1;0;2;0;2;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ADAMANTINA;PAULICEIA;PAULICEIA;31355;ORLANDO GUIRADO BRAGA PROF;8;EE;Ativa;11;0;0;0;0;11;0;0;0;0;0;1;0;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;1;1;2;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ADAMANTINA;PRACINHA;PRACINHA;455155;PENITENCIARIA DE PRACINHA;15;CLASSE PENITENCIÁRIA;Ativa;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ADAMANTINA;PRACINHA;PRACINHA;30831;TAIEKA TAKAHASHI GIMENES PROFA;8;EE;Ativa;7;0;0;0;1;8;0;0;0;0;1;1;0;1;1;2;1;0;1;1;0;0;1;0;0;0;0;0;0;0;2;1;0;0;2;0;1;2;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ADAMANTINA;SAGRES;SAGRES;31550;WALDOMIRO SAMPAIO DE SOUZA PREFEITO;8;EE;Ativa;8;0;0;0;0;8;0;0;0;0;0;1;0;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;1;1;1;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ADAMANTINA;SALMOURAO;SALMOURAO;31549;HANS WIRTH;8;EE;Ativa;9;0;0;0;0;9;0;0;0;1;2;1;0;1;1;2;1;0;1;1;0;0;1;0;0;0;0;0;0;0;3;3;0;0;1;1;1;1;0;1;2;1;0;1;1;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;1;1;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ADAMANTINA;SANTA MERCEDES;SANTA MERCEDES;31297;OSCAR PEDROSO HORTA MINISTRO;8;EE;Ativa;6;0;0;0;0;6;0;0;0;0;0;1;0;1;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;1;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ADAMANTINA;SAO JOAO DO PAU D'ALHO;SAO JOAO DO PAU D'ALHO;31461;SALVADOR RAMOS DE MOURA PROF;8;EE;Ativa;7;0;0;0;0;7;0;0;0;0;0;1;1;0;1;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;4;0;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;2;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ADAMANTINA;TUPI PAULISTA;TUPI PAULISTA;31513;LEA APARECIDA VIEIRA GUEDES;8;EE;Ativa;8;0;0;0;1;9;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;0;2;0;0;0;0;0;0;0;0;3;0;0;1;1;1;1;0;1;1;0;1;1;1;2;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;2;2;4;1;1;0;0;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ADAMANTINA;TUPI PAULISTA;TUPI PAULISTA;455349;PENITENCIARIA COMPACTA DE TUPI PAULISTA;15;CLASSE PENITENCIÁRIA;Ativa;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
