ANO_LETIVO,CODIGO_CIE,CODIGO_INEP,CodigoDiretoria,NomeDiretoria,NomeEscola,NomeMunicipio,ANOS_INICIAIS,ANOS_FINAIS,ENSINO_MÉDIO
2019,39640,35039640,20205,SAO JOSE DOS CAMPOS,FRANCISCO LOPES DE AZEVEDO PROFESSOR,SAO JOSE DOS CAMPOS,5.9400000000,3.7100000000,3.2500000000
2019,39652,35039652,20207,JACAREI,LAURA AUGUSTA DE CARVALHO ROSAS PROFA,JACAREI,0.0000000000,3.7200000000,2.1700000000
2019,39664,35039664,20206,TAUBATE,JOSE MARCONDES DE MATTOS DOUTOR,TAUBATE,0.0000000000,0.0000000000,4.5100000000
2019,39676,35039676,20206,TAUBATE,MALVINA LEITE E SILVA PROFESSORA,CACAPAVA,0.0000000000,3.5600000000,2.1900000000
2019,39688,35039688,20303,BOTUCATU,MARIA BENEDITA DE ALMEIDA BAIDA PROFA,SAO MANUEL,0.0000000000,3.0200000000,1.1900000000
2019,39697,35039697,20303,BOTUCATU,MARIA APARECIDA JUSTO SALVADOR PROFA,PRATANIA,0.0000000000,6.0900000000,3.8200000000
2019,39718,35039718,20313,ITARARE,ALBERTO PEREIRA PROFESSOR,ITABERA,0.0000000000,4.0400000000,2.6700000000
2019,39731,35039731,20305,ITAPEVA,CELIA VASQUES FERRARI DUCH PROFESSORA,TAQUARIVAI,0.0000000000,0.0000000000,2.8400000000
2019,39743,35039743,20306,ITU,HELADIO CORREA LAURINI MONSENHOR,CABREUVA,0.0000000000,3.0700000000,2.7000000000
2019,39755,35039755,20306,ITU,MIRINHA TONELLO,SALTO,0.0000000000,3.7100000000,2.8300000000
2019,39779,35039779,20308,SOROCABA,MARIA CANDIDA DE BARROS ARAUJO PROFESSORA,SOROCABA,5.4800000000,0.0000000000,0.0000000000
2019,39780,35039780,20308,SOROCABA,IZABEL RODRIGUES GALVAO PROFESSORA,SOROCABA,6.2000000000,3.4400000000,2.5600000000
2019,39809,35039809,20310,VOTORANTIM,WILSON PRESTES MIRAMONTES PROFESSOR,VOTORANTIM,0.0000000000,4.3300000000,2.8200000000
2019,39810,35039810,20401,AMERICANA,DORTI ZAMBELLO CALIL PROFA,NOVA ODESSA,0.0000000000,3.4900000000,2.8600000000
2019,39822,35039822,20401,AMERICANA,HELOIZA THEREZINHA MURBACH LACAVA PROFA,SANTA BARBARA D'OESTE,0.0000000000,3.1600000000,2.7700000000
2019,39834,35039834,20415,SUMARE,SOLANGE MAURA ALBINO,SUMARE,0.0000000000,3.1200000000,2.3100000000
2019,39846,35039846,20401,AMERICANA,ANTONIO ZANAGA PREFEITO,AMERICANA,0.0000000000,3.4100000000,2.6000000000
2019,39858,35039858,20415,SUMARE,LIOMAR FREITAS CAMARA PROFESSORA,HORTOLANDIA,0.0000000000,0.0000000000,3.1400000000
2019,39861,35039861,20415,SUMARE,YASUO SASAKI,HORTOLANDIA,0.0000000000,3.8000000000,3.4700000000
2019,39895,35039895,20404,CAMPINAS OESTE,BENEDICTA DE SALLES PIMENTEL WUTKE PROFESSORA,CAMPINAS,5.7400000000,2.8800000000,2.1300000000
2019,39901,35039901,20404,CAMPINAS OESTE,CARLOS ALBERTO GALHIEGO PROFESSOR,CAMPINAS,0.0000000000,3.7000000000,2.1500000000
2019,39913,35039913,20415,SUMARE,JOSE NARCISO VIEIRA EHRENBERG PADRE,PAULINIA,0.0000000000,3.3000000000,2.4000000000
2019,39962,35039962,20407,JUNDIAI,ADIB MIGUEL HADDAD,JUNDIAI,0.0000000000,3.6000000000,2.5600000000
2019,39974,35039974,20407,JUNDIAI,ALBINO MELO DE OLIVEIRA PROFESSOR,JUNDIAI,0.0000000000,3.8600000000,2.1600000000
2019,40034,35040034,20506,JABOTICABAL,JOSEPHINA DE CAMARGO NEVES PROFESSORA,GUARIBA,0.0000000000,0.0000000000,2.3200000000
2019,40162,35040162,20904,PRESIDENTE PRUDENTE,MARIA EVANILDA GOMES PROFESSORA,PIRAPOZINHO,0.0000000000,3.5700000000,3.6700000000
2019,40186,35040186,21001,ASSIS,AZARIAS RIBEIRO CEL,MARACAI,0.0000000000,5.4200000000,4.5200000000
2019,40216,35040216,21004,OURINHOS,BIECIO DE BRITTO,SANTA CRUZ DO RIO PARDO,0.0000000000,5.2800000000,2.3300000000
2019,40265,35040265,21101,MIRACATU,SANTA RITA DE CASSIA,MIRACATU,0.0000000000,2.9800000000,2.0500000000
2019,40289,35040289,21101,MIRACATU,JOSE ERMIRIO DE MORAES SENADOR,JUQUIA,0.0000000000,3.8600000000,1.9500000000
2019,40319,35040319,10104,NORTE 2,ALFREDO GOMES PROF,SAO PAULO,5.3900000000,3.8800000000,0.0000000000
2019,40320,35040320,10207,LESTE 1,CASSIO CIAMPOLINI DEPUTADO,SAO PAULO,5.6500000000,0.0000000000,0.0000000000
2019,40332,35040332,10210,LESTE 2,ARLINDO PINTO DA SILVA PROF,SAO PAULO,5.3400000000,2.6900000000,1.5500000000
2019,40356,35040356,20313,ITARARE,OCTAVIO DE ALMEIDA BUENO PROFESSOR,ITAPORANGA,0.0000000000,3.6800000000,2.0000000000
2019,40368,35040368,20403,BRAGANCA PAULISTA,CONSTANTINO SIMOES DE LIMA PROFESSOR,ATIBAIA,0.0000000000,3.3900000000,3.0500000000
2019,40400,35040400,20404,CAMPINAS OESTE,MARIA NEIVA ABDELMASSIH JUSTO PROFESSORA,VALINHOS,0.0000000000,4.8900000000,3.9300000000
2019,40423,35040423,20417,CAMPINAS LESTE,ANTONIO CARLOS COUTO DE BARROS DOUTOR,CAMPINAS,6.8800000000,0.0000000000,0.0000000000
2019,40435,35040435,20410,PIRACICABA,JOAO SAMPAIO DOUTOR,PIRACICABA,0.0000000000,3.2100000000,2.4800000000
2019,40459,35040459,20410,PIRACICABA,JOAO GUIDOTTI,PIRACICABA,0.0000000000,3.7100000000,2.6800000000
2019,40460,35040460,10101,NORTE 1,OSMAR BASTOS CONCEICAO PROFESSOR,SAO PAULO,6.6600000000,0.0000000000,0.0000000000
2019,40472,35040472,10211,LESTE 3,ORLANDO SILVA,SAO PAULO,5.4700000000,0.0000000000,0.0000000000
2019,40496,35040496,10501,MOGI DAS CRUZES,TADAO SAKAI VEREADOR,MOGI DAS CRUZES,3.6800000000,2.7800000000,1.9200000000
2019,40502,35040502,10503,ITAQUAQUECETUBA,JOSE BARBOSA DE ARAUJO VEREADOR,ITAQUAQUECETUBA,0.0000000000,2.0400000000,1.9600000000
2019,40514,35040514,10502,SUZANO,SEBASTIAO PEREIRA VIDAL,SUZANO,0.0000000000,3.5000000000,2.5800000000
2019,40548,35040548,10703,ITAPEVI,NESTOR DE CAMARGO PREFEITO,BARUERI,0.0000000000,0.0000000000,3.9100000000
2019,40551,35040551,10703,ITAPEVI,LENIO VIEIRA DE MORAES PROFESSOR,BARUERI,0.0000000000,0.0000000000,2.0700000000
2019,40587,35040587,10701,CARAPICUIBA,LUIZ PEREIRA SOBRINHO PROFESSOR,CARAPICUIBA,3.8400000000,2.8100000000,1.8000000000
2019,40599,35040599,10701,CARAPICUIBA,JOSE BENICIO DOS SANTOS,CARAPICUIBA,5.0000000000,0.0000000000,0.0000000000
2019,40605,35040605,10701,CARAPICUIBA,JORGE JULIAN,CARAPICUIBA,0.0000000000,3.5500000000,2.1000000000
2019,40617,35040617,10701,CARAPICUIBA,DERVILLE ALLEGRETTI DEPUTADO,CARAPICUIBA,5.4800000000,2.5900000000,2.0900000000
2019,40629,35040629,10701,CARAPICUIBA,MARIA MARQUES DE NORONHA PROFESSORA,CARAPICUIBA,3.8700000000,0.0000000000,0.0000000000
2019,40654,35040654,10706,TABOAO DA SERRA,MARIA NELIDA SAMPAIO DE MELLO DONA,EMBU DAS ARTES,4.7900000000,3.1900000000,0.0000000000
2019,40666,35040666,10706,TABOAO DA SERRA,ROSANA SUELI FUNARI PROFESSORA,EMBU DAS ARTES,0.0000000000,3.0100000000,1.8300000000
2019,40678,35040678,10706,TABOAO DA SERRA,RUBEM CARLOS LUDWIG GENERAL,EMBU DAS ARTES,0.0000000000,2.3900000000,3.2000000000
2019,40685,35040685,10706,TABOAO DA SERRA,EDUARDO VAZ DOUTOR,EMBU DAS ARTES,0.0000000000,2.2000000000,1.8500000000
2019,40691,35040691,10706,TABOAO DA SERRA,ISABEL LUCCI DE OLIVEIRA PROFESSORA,EMBU DAS ARTES,0.0000000000,2.8600000000,2.0800000000
2019,40708,35040708,10702,ITAPECERICA DA SERRA,LEONICE DE AQUINO OLIVEIRA,EMBU-GUACU,0.0000000000,3.8400000000,2.8000000000
2019,40721,35040721,10702,ITAPECERICA DA SERRA,SALVADOR DE LEONE,ITAPECERICA DA SERRA,0.0000000000,5.2800000000,4.2200000000
2019,40733,35040733,10702,ITAPECERICA DA SERRA,MASSAKO HIGASHIOKA PROFESSORA,ITAPECERICA DA SERRA,0.0000000000,3.9100000000,3.5000000000
2019,40745,35040745,10702,ITAPECERICA DA SERRA,EDUARDO ROBERTO DAHER,ITAPECERICA DA SERRA,5.5900000000,3.1600000000,2.4300000000
2019,40757,35040757,10702,ITAPECERICA DA SERRA,JOAQUIM FERNANDO PAES DE BARROS NETO,ITAPECERICA DA SERRA,0.0000000000,3.6900000000,2.3200000000
2019,40769,35040769,10706,TABOAO DA SERRA,DOMINGOS MIGNONI,TABOAO DA SERRA,0.0000000000,5.4000000000,4.4600000000
2019,40770,35040770,10704,OSASCO,NEUZA DE OLIVEIRA PREVIDE PROFESSORA,OSASCO,0.0000000000,3.3100000000,1.9700000000
2019,40800,35040800,10704,OSASCO,ARMANDO GABAN PROFESSOR,OSASCO,0.0000000000,2.3900000000,1.3400000000
2019,40824,35040824,20102,SANTOS,IGNACIO MIGUEL ESTEFNO,GUARUJA,0.0000000000,3.3200000000,1.9100000000
2019,40836,35040836,20204,PINDAMONHANGABA,YONNE CESAR GUAYCURU DE OLIVEIRA PROFESSORA,PINDAMONHANGABA,0.0000000000,0.0000000000,2.2300000000
2019,40848,35040848,20301,APIAI,MARIA DE ALBUQUERQUE DIAS BAPTISTA PROFA,ITAPIRAPUA PAULISTA,0.0000000000,3.5200000000,2.8400000000
2019,40859,35040859,20404,CAMPINAS OESTE,PROCOPIO FERREIRA,CAMPINAS,6.2600000000,3.5000000000,3.1700000000
2019,40861,35040861,20417,CAMPINAS LESTE,LEONOR ZUHLKE FALSON PROFESSORA,CAMPINAS,5.2800000000,0.0000000000,0.0000000000
2019,40873,35040873,20404,CAMPINAS OESTE,JAMIL GADIA DEPUTADO,CAMPINAS,0.0000000000,4.5600000000,2.9800000000
2019,40885,35040885,20407,JUNDIAI,JOCENY VILLELA CURADO PROFESSORA,JUNDIAI,0.0000000000,3.6800000000,3.6200000000
2019,40939,35040939,20601,BAURU,CARLOS CHAGAS DR,BAURU,5.6900000000,2.6500000000,0.9000000000
2019,40964,35040964,10207,LESTE 1,LEONOR RENDESI PROFESSORA,SAO PAULO,4.3500000000,2.8500000000,2.0100000000
2019,40976,35040976,10207,LESTE 1,PEDRO DE ALCANTARA MARCONDES MACHADO PROFESSOR,SAO PAULO,0.0000000000,2.0900000000,1.5800000000
2019,40988,35040988,10207,LESTE 1,MARIA AUGUSTA CORREA PROFESSORA,SAO PAULO,5.2000000000,2.9600000000,1.6300000000
2019,40997,35040997,10317,SUL 1,CLOVIS DE OLIVEIRA PROFESSOR DOUTOR,SAO PAULO,4.3000000000,2.9900000000,1.4300000000
2019,41002,35041002,10314,SUL 2,RONALDO GARIBALDI PERETTI PROFESSOR,SAO PAULO,3.8700000000,3.0600000000,1.6100000000
2019,41014,35041014,10317,SUL 1,GUIOMAR NOVAES,SAO PAULO,6.1400000000,0.0000000000,0.0000000000
2019,41026,35041026,10314,SUL 2,JOITI HIRATA,SAO PAULO,6.4000000000,0.0000000000,2.1000000000
2019,41038,35041038,10314,SUL 2,ANTONIO MANOEL ALVES DE LIMA,SAO PAULO,0.0000000000,3.2700000000,2.2300000000
2019,41048,35041048,10317,SUL 1,MANOEL TABACOW HIDAL PROFESSOR,SAO PAULO,0.0000000000,3.4100000000,1.7000000000
2019,41051,35041051,10314,SUL 2,CAROLINA CINTRA DA SILVEIRA PROFESSORA,SAO PAULO,5.5000000000,2.8500000000,2.0000000000
2019,41063,35041063,10314,SUL 2,LUIS MAGALHAES DE ARAUJO PROFESSOR,SAO PAULO,0.0000000000,0.0000000000,2.3100000000
2019,41075,35041075,10401,CAIEIRAS,ARTHUR WEINGRILL,MAIRIPORA,0.0000000000,4.8900000000,0.0000000000
2019,41099,35041099,10403,GUARULHOS NORTE,ALLYRIO DE FIGUEIREDO BRASIL PROFESSOR,GUARULHOS,0.0000000000,3.4300000000,3.2600000000
2019,41105,35041105,10501,MOGI DAS CRUZES,SYLVIA MAFRA MACHADO PROFESSORA,MOGI DAS CRUZES,0.0000000000,1.1300000000,1.7600000000
2019,41129,35041129,10501,MOGI DAS CRUZES,RUBENS MERCADANTE DE LIMA PROFESSOR DOUTOR,MOGI DAS CRUZES,0.0000000000,3.1300000000,0.0000000000
2019,41130,35041130,10501,MOGI DAS CRUZES,NARCISO YAGUE GUIMARAES VEREADOR,MOGI DAS CRUZES,0.0000000000,2.6200000000,2.0300000000
2019,41142,35041142,10501,MOGI DAS CRUZES,THIMOTEO VAN DEN BROECK FREI,MOGI DAS CRUZES,5.0600000000,3.0400000000,0.0000000000
2019,41154,35041154,10503,ITAQUAQUECETUBA,SILVIA GAMA BALABEN PROFESSORA,POA,0.0000000000,3.0300000000,2.8200000000
2019,41166,35041166,10502,SUZANO,JUSTINO MARCONDES RANGEL PROFESSOR,FERRAZ DE VASCONCELOS,0.0000000000,3.2500000000,2.0700000000
2019,41178,35041178,10601,DIADEMA,OSWALDO LACERDA GOMES CARDIM PROFESSOR,DIADEMA,0.0000000000,3.0100000000,2.2700000000
2019,41185,35041185,10601,DIADEMA,ANA MARIA POPPOVIC,DIADEMA,0.0000000000,3.3900000000,1.6500000000
2019,41191,35041191,10601,DIADEMA,RODRIGO SOARES JUNIOR JORNALISTA,DIADEMA,6.3900000000,0.0000000000,0.0000000000
2019,41221,35041221,10602,MAUA,ISAMO SERIKIYAKU PROFESSOR,MAUA,4.4700000000,3.5800000000,0.0000000000
2019,41233,35041233,10602,MAUA,MARIO ALEXANDRE FARO NIERI,RIBEIRAO PIRES,6.5100000000,4.7100000000,0.0000000000
2019,41245,35041245,10602,MAUA,DI CAVALCANTI,RIBEIRAO PIRES,0.0000000000,3.8800000000,0.0000000000
2019,41257,35041257,10606,SAO BERNARDO DO CAMPO,FAUSTINA PINHEIRO SILVA PROFESSORA,SAO BERNARDO DO CAMPO,0.0000000000,5.3500000000,0.0000000000
2019,41269,35041269,10606,SAO BERNARDO DO CAMPO,DOMINGOS PEIXOTO DA SILVA PROFESSOR,SAO BERNARDO DO CAMPO,0.0000000000,3.5100000000,1.7500000000
2019,41270,35041270,10606,SAO BERNARDO DO CAMPO,JULIETA VIANNA SIMOES DE SANT ANNA PROFESSORA,SAO BERNARDO DO CAMPO,0.0000000000,3.6100000000,2.4100000000
2019,41282,35041282,10606,SAO BERNARDO DO CAMPO,MARIA OSORIO TEIXEIRA PROFESSORA,SAO BERNARDO DO CAMPO,0.0000000000,3.5700000000,1.9600000000
2019,41294,35041294,10606,SAO BERNARDO DO CAMPO,JEAN PIAGET,SAO BERNARDO DO CAMPO,0.0000000000,5.9500000000,0.0000000000
2019,41300,35041300,10606,SAO BERNARDO DO CAMPO,NAIL FRANCO DE MELLO BONI PROFESSORA,SAO BERNARDO DO CAMPO,0.0000000000,3.5900000000,2.1700000000
2019,41324,35041324,10701,CARAPICUIBA,NIDELSE MARTINS DE ALMEIDA PROFESSORA,CARAPICUIBA,5.8100000000,0.0000000000,0.0000000000
2019,41336,35041336,10701,CARAPICUIBA,JOAO GARCIA DE HARO PROFESSOR,CARAPICUIBA,3.9600000000,2.6200000000,1.3300000000
2019,41348,35041348,10701,CARAPICUIBA,BASILIO BOSNIAC,CARAPICUIBA,5.3600000000,3.9700000000,2.1100000000
2019,41373,35041373,10703,ITAPEVI,JOAO BATISTA SOLDE,JANDIRA,0.0000000000,2.4700000000,1.4100000000
2019,41385,35041385,10703,ITAPEVI,MOACIR THOMAZ DA SILVA,JANDIRA,0.0000000000,2.6300000000,2.0200000000
2019,41439,35041439,20301,APIAI,OSWALDINA SANTOS PROFA,APIAI,3.1500000000,3.3100000000,1.9400000000
2019,41440,35041440,20301,APIAI,HERMINIA DA SILVEIRA MELLO DONA,BARRA DO CHAPEU,0.0000000000,3.8300000000,2.6200000000
2019,41452,35041452,20301,APIAI,ANEZIA AMORIM MARTINS PROFA,ITAOCA,0.0000000000,2.4200000000,2.2700000000
2019,41488,35041488,20409,MOGI MIRIM,CANDIDO DE MOURA PROF,ITAPIRA,0.0000000000,3.8900000000,2.4900000000
2019,41497,35041497,20413,SAO JOAO DA BOA VISTA,CARLOS LIMA DIAS DOUTOR,MOCOCA,0.0000000000,4.9500000000,3.7000000000
2019,41506,35041506,20413,SAO JOAO DA BOA VISTA,ABELARDO CESAR DOUTOR,ESPIRITO SANTO DO PINHAL,2.8500000000,2.7400000000,0.0000000000
2019,41531,35041531,20507,RIBEIRAO PRETO,JENNY DE TOLEDO PIZA SCHROEDER PROFESSORA,RIBEIRAO PRETO,0.0000000000,2.0900000000,1.0700000000
2019,41592,35041592,21102,REGISTRO,ALAY JOSE CORREA VEREADOR,REGISTRO,0.0000000000,3.1800000000,2.3900000000
2019,41609,35041609,10318,SUL 3,SANTO DIAS DA SILVA,SAO PAULO,0.0000000000,3.1300000000,1.7800000000
2019,41610,35041610,20102,SANTOS,LAMIA DEL CISTIA,GUARUJA,0.0000000000,2.9600000000,0.0000000000
2019,41634,35041634,20103,SAO VICENTE,MARIA DULCE MENDES PROFESSORA,SAO VICENTE,0.0000000000,2.6000000000,2.5700000000
2019,41646,35041646,20308,SOROCABA,WALDEMAR DE FREITAS ROSA PROFESSOR,SOROCABA,7.0700000000,0.0000000000,0.0000000000
2019,41658,35041658,20308,SOROCABA,GUMERCINDO GONCALVES,SOROCABA,6.8100000000,0.0000000000,0.0000000000
2019,41661,35041661,20408,LIMEIRA,NELSON STROILI PROFESSOR,RIO CLARO,0.0000000000,3.3000000000,2.4900000000
2019,41671,35041671,10208,LESTE 4,AMADOR ARRUDA MENDES PROF,SAO PAULO,5.1500000000,0.0000000000,0.0000000000
2019,41683,35041683,10101,NORTE 1,OTTO DE BARROS VIDAL PROFESSOR,SAO PAULO,4.0400000000,0.0000000000,0.0000000000
2019,41695,35041695,10205,LESTE 5,GUILHERME GIORGI COMENDADOR,SAO PAULO,4.2700000000,3.3700000000,0.0000000000
2019,41701,35041701,10208,LESTE 4,MARIA LOURDES ROSARIO NEGREIROS PROFA,SAO PAULO,5.8000000000,0.0000000000,0.0000000000
2019,41713,35041713,10208,LESTE 4,JOSE DE OLIVEIRA ORLANDI,SAO PAULO,0.0000000000,3.3200000000,2.0100000000
2019,41725,35041725,10208,LESTE 4,MARIA FERRAZ DE CAMPOS PROFA,SAO PAULO,3.9900000000,2.5700000000,1.8400000000
2019,41737,35041737,10317,SUL 1,FLAVIO JOSE OSORIO NEGRINI PROFESSOR,SAO PAULO,0.0000000000,2.5400000000,1.1000000000
2019,41749,35041749,10314,SUL 2,ALBERTO BADRA DOUTOR,SAO PAULO,6.1500000000,0.0000000000,0.0000000000
2019,41750,35041750,10317,SUL 1,DUGLAS TEIXEIRA MONTEIRO PROFESSOR,SAO PAULO,5.5400000000,2.7700000000,1.6200000000
2019,41762,35041762,10318,SUL 3,MARIA JUVENAL HOMEM DE MELLO PROFA,SAO PAULO,0.0000000000,3.1500000000,2.6500000000
2019,41774,35041774,10318,SUL 3,EMILIO WARWICK KERR PASTOR,SAO PAULO,5.9200000000,3.9300000000,2.8800000000
2019,41786,35041786,10314,SUL 2,JOSEPHINA CINTRA DAMIAO PROFESSORA,SAO PAULO,4.3800000000,2.6000000000,1.5600000000
2019,41798,35041798,10318,SUL 3,ERODICE PONTES DE QUEIROZ REV,SAO PAULO,4.5000000000,2.1900000000,1.7700000000
2019,41804,35041804,10318,SUL 3,SAMUEL WAINER,SAO PAULO,0.0000000000,2.7700000000,1.2100000000
2019,41836,35041836,10401,CAIEIRAS,ISAURA VALENTINI HANSER PROFA,CAIEIRAS,4.3200000000,2.9500000000,1.5600000000
2019,41853,35041853,10401,CAIEIRAS,AFONSO MORENO,FRANCISCO MORATO,0.0000000000,3.3700000000,1.5500000000
2019,41889,35041889,10403,GUARULHOS NORTE,CARLOS GIULIETTO,GUARULHOS,6.2600000000,0.0000000000,0.0000000000
2019,41890,35041890,10403,GUARULHOS NORTE,GLAUBER ROCHA,GUARULHOS,5.9700000000,0.0000000000,0.0000000000
2019,41907,35041907,20207,JACAREI,BENEDITO MANOEL DOS SANTOS,ARUJA,0.0000000000,3.6800000000,0.0000000000
2019,41919,35041919,10402,GUARULHOS SUL,SEBASTIAO WALTER FUSCO,GUARULHOS,0.0000000000,3.1400000000,2.3600000000
2019,41920,35041920,10402,GUARULHOS SUL,LICINIO CARPINELLI PROFESSOR,GUARULHOS,0.0000000000,2.6000000000,1.5000000000
2019,41932,35041932,10403,GUARULHOS NORTE,ARY JORGE ZEITUNE PROFESSOR,GUARULHOS,0.0000000000,3.4800000000,2.2400000000
2019,41944,35041944,10501,MOGI DAS CRUZES,ENEDINA GOMES DE FREITAS PROFESSORA,MOGI DAS CRUZES,0.0000000000,3.3900000000,1.7000000000
2019,41956,35041956,10502,SUZANO,ANTONIO RODRIGUES DE ALMEIDA,SUZANO,6.8100000000,4.0200000000,0.0000000000
2019,41968,35041968,10602,MAUA,OLINDA FURTADO DE ALBUQUERQUE CAVALCANTE PROFESSORA,MAUA,5.3100000000,0.0000000000,0.0000000000
2019,41973,35041973,10602,MAUA,MARLENE CAMARGO RIBEIRO PROFESSORA,MAUA,0.0000000000,3.3500000000,2.9200000000
2019,41981,35041981,10602,MAUA,FRANCISCO LOURENCO DE MELO PROFESSOR,RIO GRANDE DA SERRA,5.7200000000,5.0300000000,3.7500000000
2019,41993,35041993,10602,MAUA,EDMUNDO LUIZ DE NOBREGA TEIXEIRA,RIO GRANDE DA SERRA,5.0100000000,3.1300000000,1.8700000000
2019,42006,35042006,10603,SANTO ANDRE,JUAREZ TAVORA MARECHAL,SANTO ANDRE,0.0000000000,3.4700000000,3.0300000000
2019,42031,35042031,10606,SAO BERNARDO DO CAMPO,SANTA DALMOLIN DEMARCHI,SAO BERNARDO DO CAMPO,0.0000000000,4.7300000000,3.1800000000
2019,42043,35042043,10606,SAO BERNARDO DO CAMPO,PALMIRA GRASSIOTTO FERREIRA DA SILVA PROF,SAO BERNARDO DO CAMPO,0.0000000000,2.7900000000,2.0200000000
2019,42055,35042055,10606,SAO BERNARDO DO CAMPO,BRAZILIA TONDI DE LIMA,SAO BERNARDO DO CAMPO,0.0000000000,3.0500000000,1.8200000000
2019,42067,35042067,10706,TABOAO DA SERRA,MARIA CATHARINA COMINO,TABOAO DA SERRA,0.0000000000,4.0600000000,3.0800000000
2019,42092,35042092,20208,CARAGUATATUBA,MARIA GEMMA DE SOUZA OLIVEIRA PROFESSORA,ILHABELA,0.0000000000,0.0000000000,2.2800000000
2019,42110,35042110,20102,SANTOS,ARTHUR DE CAMPOS GONCALVES PROFESSOR,GUARUJA,4.3700000000,0.0000000000,0.0000000000
2019,42122,35042122,20102,SANTOS,LUCAS NOGUEIRA GARCEZ PROFESSOR,GUARUJA,0.0000000000,2.8600000000,1.5200000000
2019,42134,35042134,20102,SANTOS,IDALINO PINEZ PROFESSOR,GUARUJA,4.4900000000,0.0000000000,0.0000000000
2019,42146,35042146,20102,SANTOS,WALDEMAR DA SILVA RIGOTTO PROFESSOR,GUARUJA,0.0000000000,3.0700000000,2.3500000000
2019,42161,35042161,20103,SAO VICENTE,CARMEN MIRANDA,PERUIBE,0.0000000000,0.0000000000,4.1400000000
2019,42171,35042171,20103,SAO VICENTE,VILMA CATHARINA MOSCA LEONE PROFESSORA,PRAIA GRANDE,0.0000000000,0.0000000000,2.1600000000
2019,42195,35042195,20103,SAO VICENTE,BALNEARIO DAS PALMEIRAS,PRAIA GRANDE,0.0000000000,3.8000000000,2.5500000000
2019,42250,35042250,20204,PINDAMONHANGABA,JOSE PINTO MARCONDES PESTANA PROFESSOR,PINDAMONHANGABA,0.0000000000,0.0000000000,3.1500000000
2019,42274,35042274,20204,PINDAMONHANGABA,WILSON PIRES CESAR PROFESSOR,PINDAMONHANGABA,0.0000000000,3.3100000000,1.7700000000
2019,42286,35042286,20207,JACAREI,ADHERBAL DE CASTRO PROF,JACAREI,0.0000000000,3.9400000000,2.5900000000
2019,42298,35042298,20206,TAUBATE,GERALDO MARTINS DOS SANTOS PROFESSOR,PARAIBUNA,0.0000000000,3.2300000000,2.7000000000
2019,42304,35042304,20205,SAO JOSE DOS CAMPOS,DORIVAL MONTEIRO DE OLIVEIRA PROFESSOR,SAO JOSE DOS CAMPOS,0.0000000000,0.0000000000,2.7300000000
2019,42316,35042316,20205,SAO JOSE DOS CAMPOS,MALBA THEREZA FERRAZ CAMPANER PROFESSORA,SAO JOSE DOS CAMPOS,6.9300000000,4.2400000000,2.7600000000
2019,42328,35042328,20205,SAO JOSE DOS CAMPOS,NELSON DO NASCIMENTO MONTEIRO PROFESSOR,SAO JOSE DOS CAMPOS,0.0000000000,0.0000000000,5.1800000000
2019,42336,35042336,20205,SAO JOSE DOS CAMPOS,DOMINGOS DE MACEDO CUSTODIO PROFESSOR,SAO JOSE DOS CAMPOS,5.9800000000,3.7600000000,0.0000000000
2019,42341,35042341,20206,TAUBATE,ROQUE PASSARELLI PROFESSOR,CACAPAVA,0.0000000000,4.5200000000,3.5900000000
2019,42389,35042389,20306,ITU,PERY GUARANY BLACKMAN PROF,ITU,0.0000000000,5.1400000000,3.0400000000
2019,42419,35042419,20308,SOROCABA,ELZA SALVESTRO BONILHA PROFESSORA,SOROCABA,5.2300000000,3.3500000000,2.5500000000
2019,42420,35042420,20308,SOROCABA,RENATO SENECA DE SA FLEURY PROFESSOR,SOROCABA,0.0000000000,6.2000000000,0.0000000000
2019,42444,35042444,20308,SOROCABA,MARINA GROHMANN SOARES FERNANDES PROFESSORA,SOROCABA,6.6000000000,0.0000000000,0.0000000000
2019,42468,35042468,20310,VOTORANTIM,CLOTILDE BELINE CAPITANI PROFESSORA,VOTORANTIM,0.0000000000,4.1700000000,2.8500000000
2019,42473,35042473,20401,AMERICANA,CONSTANTINO AUGUSTO PINKE PROF,AMERICANA,0.0000000000,4.3000000000,2.6500000000
2019,42481,35042481,20401,AMERICANA,MARCELINO TOMBI PROF,AMERICANA,5.8900000000,0.0000000000,0.0000000000
2019,42500,35042500,20415,SUMARE,LUIZ CAMPO DALL ORTO SOBRINHO,SUMARE,0.0000000000,0.0000000000,3.2400000000
2019,42523,35042523,20415,SUMARE,LUIS HENRIQUE MARCHI PROFESSOR,SUMARE,4.4000000000,3.1700000000,1.8200000000
2019,42547,35042547,20415,SUMARE,ZORAIDE PROENCA KAYSEL PROFESSORA,SUMARE,6.1600000000,5.3300000000,0.0000000000
2019,42559,35042559,20415,SUMARE,VITO CARMINE CERBASI PROFESSOR,SUMARE,0.0000000000,3.6700000000,3.6400000000
2019,42560,35042560,20415,SUMARE,MARIA CHEILA ALVES PROFESSORA,SUMARE,0.0000000000,3.7100000000,3.0800000000
2019,42572,35042572,20415,SUMARE,ANTONIO DO VALLE SOBRINHO,SUMARE,5.5100000000,3.1300000000,2.2500000000
2019,42584,35042584,20403,BRAGANCA PAULISTA,JOSE PIRES ALVIM,ATIBAIA,0.0000000000,4.3100000000,2.7000000000
